,seed,classifier,num_features_picked,AUC,OASIS_score,Heart_rate,Apache3_score,SOFA_score,Glasgow_coma_scale,Blood_presure,Diastolic,Oxygen_saturation,Respiration_rate,BMI,Age,Gender,Myocardial_infarction,Congestive_heart_failure,Cerebro_vascular_accident,Kidney_disease_severity,Cormorbility_score,Diabetes_mellitus,Prior_cancer,Prior_lung_disease,RESPsofa,COAGsofa,LIVERsofa,CVsofa,CNSsofa,RENALsofa,Ventilation,Previous_Dialysis,On_dialysis,On_intra-aortic_balloon_pump,Pre-anesthesia_checkup,Packed_red_blood_cells,Cardiogenic_shock,Cardiomyopathy,Heart_failure,Irregular_heartbeat,Cardiac_arrest,Acute_coronary_syndrome,Coronary_artery_disease,Angiogram_hospital_stay,Coronary_stent
350,38,LR,41,0.9130483750699062,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
351,39,LR,1,0.8761884048965388,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
352,39,LR,6,0.9037858074939414,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
353,39,LR,11,0.9016730876778724,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False
354,39,LR,16,0.9044809855216553,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
355,39,LR,21,0.9012031628658423,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
356,39,LR,26,0.9046518672714845,True,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True
357,39,LR,31,0.9065781706331946,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
358,39,LR,36,0.9064966134344126,True,True,True,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
359,39,LR,41,0.9065082644628099,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
360,40,LR,1,0.8566923507114894,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
361,40,LR,6,0.8865597620083265,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
362,40,LR,11,0.8886841328527931,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,True,True,False
363,40,LR,16,0.890196824706394,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
364,40,LR,21,0.8929853041695147,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
365,40,LR,26,0.8945271235941092,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True
366,40,LR,31,0.8948183993040453,True,False,True,True,True,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
367,40,LR,36,0.8966864475237681,True,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
368,40,LR,41,0.8967252842850929,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
369,41,LR,1,0.8859810942645872,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
370,41,LR,6,0.9083646616541354,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
371,41,LR,11,0.9128619586155472,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
372,41,LR,16,0.9163261977257192,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
373,41,LR,21,0.9183457093146089,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True
374,41,LR,26,0.9220546200211273,True,False,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True
375,41,LR,31,0.921607997265892,True,True,True,True,False,True,True,False,True,False,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
376,41,LR,36,0.921332256260486,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
377,41,LR,41,0.9212973031752937,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
378,42,LR,1,0.8687472814267072,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
379,42,LR,6,0.8879928385012117,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
380,42,LR,11,0.8886317032250046,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True
381,42,LR,16,0.8952417200024855,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True
382,42,LR,21,0.9023061268874666,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True
383,42,LR,26,0.9077160877400112,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,True
384,42,LR,31,0.9076267631889642,True,True,True,True,False,True,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
385,42,LR,36,0.9073743242403529,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True
386,42,LR,41,0.9081471757907165,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
387,43,LR,1,0.8608245821164481,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
388,43,LR,6,0.9006691573976262,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
389,43,LR,11,0.9020711644814516,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
390,43,LR,16,0.9038673646927236,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True
391,43,LR,21,0.9067490523830236,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True
392,43,LR,26,0.9112385819921706,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True
393,43,LR,31,0.9121434785310383,True,True,True,True,False,True,False,False,True,False,True,True,True,False,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True
394,43,LR,36,0.9118327844404398,True,True,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
395,43,LR,41,0.9120153172186665,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
396,44,LR,1,0.8830256167277699,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
397,44,LR,6,0.8894783446218852,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
398,44,LR,11,0.8879229323308271,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,False
399,44,LR,16,0.8952067669172932,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
400,44,LR,21,0.898329242527807,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
401,44,LR,26,0.9014827875473809,True,True,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
402,44,LR,31,0.901451718138321,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
403,44,LR,36,0.901257534331697,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True
404,44,LR,41,0.9015293916609706,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
405,45,LR,1,0.8649820574162679,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
406,45,LR,6,0.8833032995712422,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
407,45,LR,11,0.8808565836077797,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True
408,45,LR,16,0.8817381780898528,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,True,True
409,45,LR,21,0.8853072764556017,True,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
410,45,LR,26,0.8883986826570558,True,False,True,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
411,45,LR,31,0.895043652519729,True,True,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
412,45,LR,36,0.8945193562418443,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
413,45,LR,41,0.8947601441620581,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
414,46,LR,1,0.8764097744360902,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
415,46,LR,6,0.8963971136518983,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
416,46,LR,11,0.8953116261728702,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False
417,46,LR,16,0.8975253215683838,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
418,46,LR,21,0.8986515876468029,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
419,46,LR,26,0.9009429565649661,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
420,46,LR,31,0.9016925060585348,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
421,46,LR,36,0.9008303299571241,True,True,True,True,True,True,True,True,True,False,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
422,46,LR,41,0.902310010563599,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
423,47,LR,1,0.8997157149071024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
424,47,LR,6,0.919221478282483,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
425,47,LR,11,0.920256477971789,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,True,True
426,47,LR,16,0.9227226123159137,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
427,47,LR,21,0.9258295532218976,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,True,True,True,True,True,True
428,47,LR,26,0.9289093083949543,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,True,True
429,47,LR,31,0.9302491766606599,True,True,True,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
430,47,LR,36,0.9290141676505314,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True
431,47,LR,41,0.928590846952091,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
432,48,LR,1,0.8719843254831293,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
433,48,LR,6,0.9031294662275524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
434,48,LR,11,0.8987020754365252,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,True
435,48,LR,16,0.9011953955135774,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,True,True,True,True
436,48,LR,21,0.9063024296277885,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
437,48,LR,26,0.906119896849562,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,False,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True
438,48,LR,31,0.9072966507177034,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
439,48,LR,36,0.9091530479090286,True,True,True,True,False,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
440,48,LR,41,0.9095880196358664,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
441,49,LR,1,0.8526863387808364,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
442,49,LR,6,0.884021779655751,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
443,49,LR,11,0.8885423786739577,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,True
444,49,LR,16,0.8900803144224196,True,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,True,True,True
445,49,LR,21,0.8937503883676132,True,False,True,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True
446,49,LR,26,0.8985583794196234,True,False,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True
447,49,LR,31,0.8990593736407133,True,True,True,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
448,49,LR,36,0.9012264649226371,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
449,49,LR,41,0.9007021686447524,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
450,50,LR,1,0.8839674081898963,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
451,50,LR,6,0.9106366121916362,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False
452,50,LR,11,0.9032149071024669,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False
453,50,LR,16,0.9058635742248182,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
454,50,LR,21,0.909017119244392,True,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
455,50,LR,26,0.9127998197974274,True,False,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
456,50,LR,31,0.9120774560367862,True,True,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
457,50,LR,36,0.9123570807183247,True,True,True,True,False,True,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
458,50,LR,41,0.9119881314857391,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
459,0,SVM,1,0.650181756043,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
460,0,SVM,6,0.8898764214254644,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
461,0,SVM,11,0.885066488535388,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True
462,0,SVM,16,0.8823867520039769,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,True,True,False,True,True,False,True,True,True
463,0,SVM,21,0.8849305598707513,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
464,0,SVM,26,0.887486018765923,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
465,0,SVM,31,0.8974437643696017,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
466,0,SVM,36,0.8982360343006275,True,True,True,True,True,True,False,True,True,True,True,False,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
467,0,SVM,41,0.8991797676008202,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
468,1,SVM,1,0.637866619026906,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
469,1,SVM,6,0.8912124060150376,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False
470,1,SVM,11,0.8949504442925496,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True
471,1,SVM,16,0.9010400484682781,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,True,True,True
472,1,SVM,21,0.9005079848381284,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
473,1,SVM,26,0.9041780587833219,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True
474,1,SVM,31,0.9049237246007581,True,False,True,True,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True
475,1,SVM,36,0.9066480768035793,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
476,1,SVM,41,0.9072073261666563,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
477,2,SVM,1,0.6328061890262848,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
478,2,SVM,6,0.9071354781582055,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
479,2,SVM,11,0.9095744267694029,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True
480,2,SVM,16,0.9065548685763998,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
481,2,SVM,21,0.9040926179084073,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,True
482,2,SVM,26,0.9068539116386006,True,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,True,True,False,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,True
483,2,SVM,31,0.9029780028583856,True,False,True,True,False,True,False,False,True,True,True,False,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,True,True,True,True
484,2,SVM,36,0.9014711365189834,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True
485,2,SVM,41,0.9027177965575094,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
